temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
32.200001,27,-.17576846,1.2998604,-2.723448,2.371911,1.1512756,3.308439,-5.3331456,7.6356969
32.299999,27,-.19639456,1.3208094,-2.7851331,2.392344,1.0694896,3.3619149,-5.5197425,7.6587214
32.400002,27,-.21800698,1.3418263,-2.8479381,2.4119241,.9817614,3.4152215,-5.7119493,7.6754723
32.5,27,-.24062261,1.362942,-2.9119396,2.4306946,.88798618,3.4683938,-5.9099407,7.6859131
32.599998,27,-.26426095,1.3841912,-2.9772255,2.4487038,.78804815,3.521476,-6.1139183,7.6900144
32.700001,27,-.2889415,1.4056107,-3.0438876,2.4660046,.68183118,3.5745149,-6.3240891,7.6877518
32.799999,27,-.3146809,1.4272368,-3.1120136,2.4826517,.56923181,3.6275537,-6.5406432,7.6791067
32.900002,27,-.34149984,1.449111,-3.181705,2.4987054,.45012894,3.6806474,-6.7638073,7.6640654
33,27,-.36941481,1.4712731,-3.253057,2.5142274,.32441938,3.7338452,-6.9937825,7.6426215
33.099998,27,-.39844543,1.4937675,-3.3261759,2.5292852,.19198704,3.7872055,-7.2307992,7.6147733
33.200001,27,-.42861137,1.5166403,-3.4011719,2.5439491,.052714717,3.84079,-7.4750953,7.5805249
33.299999,27,-.45992905,1.5399368,-3.4781497,2.5582917,-.093499735,3.8946569,-7.7268872,7.5398879
33.400002,27,-.49241942,1.5637072,-3.5572293,2.5723906,-.24677928,3.9488761,-7.9864345,7.4928761
33.5,27,-.52609855,1.5880002,-3.6385217,2.5863245,-.40722379,4.0035119,-8.2539635,7.4395156
33.599998,27,-.56098622,1.6128681,-3.7221494,2.600177,-.57495129,4.0586386,-8.5297365,7.3798337
33.700001,27,-.59710252,1.638365,-3.808239,2.6140339,-.75008106,4.1143317,-8.814023,7.3138609
33.799999,27,-.63446337,1.6645435,-3.8969088,2.6279819,-.93271196,4.1706657,-9.1070662,7.2416425
33.900002,27,-.67308986,1.691461,-3.9882925,2.6421125,-1.1229686,4.227725,-9.4091568,7.1632199
34,27,-.71299803,1.7191718,-4.0825129,2.6565168,-1.3209497,4.2855887,-9.7205486,7.0786495
34.099998,27,-.75420773,1.7477343,-4.1797042,2.6712887,-1.5267742,4.3443451,-10.041533,6.9879856
34.200001,27,-.79673916,1.7772079,-4.2800026,2.6865242,-1.7405621,4.4040852,-10.372411,6.8912859
34.299999,27,-.84060788,1.8076487,-4.383534,2.7023182,-1.9624099,4.4648962,-10.713446,6.7886257
34.400002,27,-.88583559,1.8391179,-4.4904404,2.7187693,-2.1924458,4.5268764,-11.06496,6.680069
34.5,27,-.9324376,1.8716725,-4.6008482,2.7359731,-2.4307647,4.5901175,-11.42723,6.5657001
34.599998,27,-.98043412,1.9053729,-4.7148962,2.7540278,-2.6774871,4.6547203,-11.800571,6.4455967
34.700001,27,-1.0298456,1.9402791,-4.8327231,2.7730317,-2.9327347,4.7207875,-12.185308,6.3198385
34.799999,27,-1.0806872,1.9764478,-4.9544535,2.7930794,-3.1966014,4.7884169,-12.581726,6.1885228
34.900002,27,-1.1329808,2.0139396,-5.0802298,2.8142684,-3.4692173,4.857717,-12.990168,6.051733
35,27,-1.1867416,2.0528095,-5.2101746,2.8366911,-3.7506752,4.9287882,-13.410923,5.9095726
35.099998,27,-1.2419897,2.0931158,-5.3444214,2.8604422,-4.0410962,5.0017405,-13.844327,5.7621346
35.200001,27,-1.2987463,2.1349163,-5.4831057,2.885613,-4.3406062,5.0766835,-14.290723,5.6095104
35.299999,27,-1.3570254,2.1782627,-5.6263418,2.912291,-4.649292,5.1537204,-14.750399,5.4518142
35.400002,27,-1.4168499,2.223212,-5.7742653,2.9405658,-4.967289,5.2329659,-15.223714,5.2891359
35.5,27,-1.4782342,2.2698138,-5.9269876,2.9705191,-5.2946877,5.3145247,-15.710964,5.1215887
35.599998,27,-1.541199,2.318121,-6.0846324,3.0022345,-5.6316099,5.3985076,-16.21249,4.9492712
35.700001,27,-1.6057652,2.368185,-6.2473226,3.0357921,-5.9781814,5.4850292,-16.728642,4.7722783
35.799999,27,-1.6719469,2.4200511,-6.4151597,3.0712659,-6.3344884,5.5741911,-17.259703,4.5907249
35.900002,27,-1.7397671,2.4737697,-6.5882664,3.1087322,-6.7006688,5.6661086,-17.806038,4.4046998
36,27,-1.8092397,2.5293825,-6.7667379,3.1482584,-7.0768085,5.7608833,-18.367931,4.2143154
36.099998,27,-1.8803861,2.5869353,-6.950686,3.189914,-7.4630332,5.8586249,-18.945726,4.0196609
36.200001,27,-1.9532269,2.6464727,-7.1402183,3.2337644,-7.859468,5.9594436,-19.539762,3.820827
36.299999,27,-2.0277758,2.7080312,-7.3354197,3.2798681,-8.2661963,6.0634356,-20.150312,3.6179194
36.400002,27,-2.1040568,2.7716548,-7.5364003,3.3282871,-8.6833611,6.170712,-20.777735,3.4110119
36.5,27,-2.1820827,2.8373766,-7.7432384,3.3790731,-9.111043,6.2813654,-21.422295,3.200207
36.599998,27,-2.2618749,2.9052351,-7.9560313,3.4322813,-9.5493698,6.3954997,-22.08432,2.9855788
36.700001,27,-2.3434556,2.9752684,-8.1748743,3.4879632,-9.9984703,6.513216,-22.764139,2.7671983
36.799999,27,-2.4268365,3.0475044,-8.3998356,3.5461621,-10.458423,6.6346011,-23.462002,2.5451567
36.900002,27,-2.512043,3.1219811,-8.6310139,3.6069276,-10.929374,6.759757,-24.178253,2.3195066
37,27,-2.599087,3.1987243,-8.8684711,3.6702974,-11.4114,6.8887649,-24.913132,2.0903318
37.099998,27,-2.6879718,3.2777524,-9.1122484,3.7363048,-11.904518,7.0216994,-25.666796,1.857759
37.200001,27,-2.7786267,3.3590252,-9.362195,3.8049419,-12.408301,7.1585498,-26.438801,1.6221983
37.299999,27,-2.8709514,3.4424725,-9.6180735,3.8761706,-12.92215,7.2992568,-27.22843,1.3841306
37.400002,27,-2.9648602,3.5280297,-9.8796711,3.9499512,-13.44554,7.4437647,-28.035051,1.1439707
37.5,27,-3.0602529,3.6156144,-10.146727,4.0262213,-13.977877,7.5919828,-28.857889,.90213662
37.599998,27,-3.1570401,3.7051477,-10.418997,4.1049161,-14.518616,7.7438216,-29.696228,.65899563
37.700001,27,-3.2551329,3.7965469,-10.696228,4.1859627,-15.06722,7.899179,-30.549326,.41488662
37.799999,27,-3.3544302,3.8897145,-10.97813,4.2692699,-15.623085,8.0579224,-31.416323,.1701538
37.900002,27,-3.4548473,3.9845634,-11.264448,4.354753,-16.185698,8.2199345,-32.296474,-.07492093
38,27,-3.5562832,4.0809884,-11.554873,4.442307,-16.75445,8.3850603,-33.188866,-.32003328
38.099998,27,-3.658649,4.1788931,-11.849129,4.5318313,-17.328804,8.5531549,-34.092678,-.56492949
38.200001,27,-3.7618551,4.2781787,-12.146932,4.6232214,-17.908222,8.7240648,-35.007076,-.80936909
38.299999,27,-3.8658011,4.3787332,-12.447961,4.7163587,-18.4921,8.8976126,-35.931099,-1.0531006
38.400002,27,-3.970402,4.4804583,-12.751938,4.8111343,-19.079924,9.0736361,-36.863926,-1.2959231
38.5,27,-4.0755563,4.5832372,-13.058537,4.9074235,-19.671085,9.2519445,-37.804562,-1.5376079
38.599998,27,-4.1811762,4.6869659,-13.36746,5.0051084,-20.265049,9.4323578,-38.752129,-1.7779665
38.700001,27,-4.2871714,4.7915382,-13.678413,5.1040711,-20.861275,9.6146955,-39.70573,-2.0168173
38.799999,27,-4.3934417,4.8968358,-13.991064,5.2041802,-21.459162,9.7987509,-40.66436,-2.2539618
38.900002,27,-4.4999018,5.0027547,-14.305121,5.3053174,-22.058187,9.9843407,-41.627136,-2.4892387
39,27,-4.606451,5.1091766,-14.620253,5.4073505,-22.657753,10.171253,-42.593044,-2.7224638
39.099998,27,-4.713016,5.2160068,-14.936202,5.51017,-23.257414,10.359316,-43.561298,-2.9535265
39.200001,27,-4.8195848,5.3232121,-15.25289,5.6137195,-23.857096,10.548454,-44.531685,-3.1825051
39.299999,27,-4.9261494,5.4307618,-15.570247,5.7179484,-24.456753,10.738596,-45.504013,-3.409492
39.400002,27,-5.0327182,5.5386443,-15.888262,5.822825,-25.056435,10.929704,-46.47826,-3.6346097
39.5,27,-5.1392827,5.646832,-16.206871,5.9283047,-25.656094,11.121713,-47.45425,-3.8579361
39.599998,27,-5.2458477,5.7553124,-16.526052,6.0343571,-26.255753,11.314586,-48.431934,-4.0795727
39.700001,27,-5.3524165,5.8640723,-16.845787,6.1409545,-26.855436,11.508285,-49.411259,-4.2996116
39.799999,27,-5.458981,5.9730892,-17.166021,6.2480583,-27.455093,11.702755,-50.392071,-4.5181146
39.900002,27,-5.5655499,6.0823569,-17.48675,6.3556509,-28.054775,11.897974,-51.374374,-4.7351756
40,27,-5.6721144,6.191854,-17.807926,6.463697,-28.654432,12.093889,-52.358021,-4.9508462
40.099998,27,-5.7786794,6.3015733,-18.129536,6.5721779,-29.254093,12.290476,-53.342983,-5.1652026
40.200001,27,-5.8852477,6.4115067,-18.451571,6.6810741,-29.853773,12.487709,-54.329235,-5.3783131
40.299999,27,-5.9918127,6.5216355,-18.773983,6.7903581,-30.453434,12.685545,-55.316643,-5.5902219
40.400002,27,-6.098381,6.631958,-19.096779,6.9000177,-31.053114,12.883968,-56.305229,-5.8009982
40.5,27,-6.204946,6.7424569,-19.419918,7.0100265,-31.652773,13.082941,-57.294865,-6.0106802
40.599998,27,-6.311511,6.8531275,-19.743393,7.1203718,-32.252434,13.282443,-58.285542,-6.2193232
40.700001,27,-6.4180794,6.9639649,-20.0672,7.2310414,-32.852112,13.482458,-59.277245,-6.42698
40.799999,27,-6.5246434,7.074954,-20.391298,7.3420119,-33.451767,13.68295,-60.269859,-6.6336794
40.900002,27,-6.6312127,7.1860967,-20.715704,7.4532781,-34.051453,13.883914,-61.263424,-6.8394814
41,27,-6.7377777,7.2973766,-21.040373,7.5648184,-34.651112,14.085314,-62.25782,-7.0444055
41.099998,27,-6.8443418,7.4087915,-21.365305,7.6766224,-35.250767,14.287137,-63.25304,-7.2484951
41.200001,27,-6.950911,7.5203404,-21.690508,7.7886858,-35.850452,14.489376,-64.249107,-7.4517975
41.299999,27,-7.0574751,7.6320081,-22.015936,7.9009862,-36.450108,14.691997,-65.245895,-7.6543245
41.400002,27,-7.1640444,7.7437992,-22.341612,8.0135231,-37.049793,14.895,-66.243454,-7.8561292
41.5,27,-7.2706089,7.8556991,-22.667498,8.1262789,-37.649452,15.098355,-67.241684,-8.0572214
41.599998,27,-7.3771734,7.9677067,-22.993591,8.2392454,-38.249107,15.302053,-68.240585,-8.2576351
41.700001,27,-7.4837427,8.0798235,-23.319906,8.3524208,-38.848793,15.506092,-69.240173,-8.4574108
41.799999,27,-7.5903068,8.1920347,-23.6464,8.4657869,-39.448448,15.710441,-70.240349,-8.6565514
41.900002,27,-7.696876,8.304347,-23.973097,8.5793457,-40.048134,15.915104,-71.241165,-8.8551025
42,27,-7.8034406,8.4167471,-24.299961,8.6930799,-40.647793,16.120054,-72.242516,-9.0530691
42.099998,27,-7.9100046,8.5292339,-24.626997,8.8069868,-41.247448,16.325285,-73.244415,-9.2504778
42.200001,27,-8.0165739,8.6418114,-24.954212,8.9210644,-41.847134,16.5308,-74.246902,-9.4473629
42.299999,27,-8.1231384,8.7544641,-25.281574,9.0352974,-42.446789,16.736567,-75.249855,-9.6437216
42.400002,27,-8.2297077,8.8672018,-25.609104,9.1496887,-43.046474,16.942596,-76.253349,-9.8395948
42.5,27,-8.3362722,8.9800091,-25.936768,9.2642231,-43.646133,17.148861,-77.257286,-10.034982
42.599998,27,-8.4428368,9.0928888,-26.264572,9.3788986,-44.245789,17.35536,-78.261673,-10.229906
42.700001,27,-8.5494061,9.2058439,-26.592529,9.4937172,-44.845474,17.562098,-79.266548,-10.424395
42.799999,27,-8.6559696,9.318861,-26.920603,9.6086626,-45.445129,17.769043,-80.271812,-10.618444
42.900002,27,-8.7625389,9.4319487,-27.248819,9.7237415,-46.044811,17.97621,-81.277534,-10.812089
43,27,-8.8691044,9.5450945,-27.577145,9.8389378,-46.644474,18.183573,-82.283623,-11.005325
43.099998,27,-8.975668,9.6582994,-27.905588,9.9542513,-47.244129,18.391132,-83.290085,-11.198173
43.200001,27,-9.0822372,9.7715683,-28.234159,10.069686,-47.843811,18.59889,-84.296967,-11.390656
43.299999,27,-9.1888018,9.8848886,-28.562828,10.185225,-48.44347,18.806826,-85.304169,-11.582768
43.400002,27,-9.2953711,9.9982691,-28.891617,10.300876,-49.043152,19.014948,-86.311768,-11.774541
43.5,27,-9.4019356,10.111696,-29.220497,10.416625,-49.642815,19.223234,-87.319656,-11.965967
43.599998,27,-9.5085001,10.225174,-29.549473,10.532474,-50.24247,19.431686,-88.327873,-12.157063
43.700001,27,-9.6150684,10.338707,-29.878563,10.648424,-50.842152,19.64031,-89.336449,-12.347854
43.799999,27,-9.721633,10.452282,-30.207729,10.764462,-51.441807,19.849081,-90.345291,-12.538326
43.900002,27,-9.8282022,10.565907,-30.537001,10.880596,-52.041492,20.058012,-91.354477,-12.728511
44,27,-9.9347668,10.679574,-30.866348,10.996813,-52.641151,20.267082,-92.363907,-12.9184
44.099998,27,-10.041331,10.793283,-31.195776,11.113113,-53.240807,20.476295,-93.373611,-13.108008
44.200001,27,-10.147901,10.907039,-31.525303,11.229502,-53.840492,20.685656,-94.383629,-13.297355
44.299999,27,-10.254464,11.020829,-31.854893,11.345963,-54.440147,20.89514,-95.393867,-13.486428
44.400002,27,-10.361033,11.134665,-32.184574,11.462508,-55.039833,21.104763,-96.404411,-13.675258
44.5,27,-10.467599,11.248534,-32.51432,11.579123,-55.639492,21.314505,-97.415154,-13.863831
44.599998,27,-10.574162,11.362439,-32.844135,11.695808,-56.239147,21.524368,-98.426132,-14.052162
44.700001,27,-10.680732,11.476386,-33.174034,11.812571,-56.838833,21.73436,-99.437393,-14.24027
44.799999,27,-10.787296,11.590362,-33.503986,11.929395,-57.438488,21.944458,-100.44884,-14.428142
44.900002,27,-10.893866,11.704376,-33.834023,12.046291,-58.038174,22.154678,-101.46054,-14.615803
45,27,-11.00043,11.818419,-34.164108,12.163247,-58.637833,22.364998,-102.47242,-14.803243
45.099998,27,-11.106995,11.932494,-34.494251,12.280264,-59.237488,22.575422,-103.4845,-14.990472
45.200001,27,-11.213564,12.046605,-34.824474,12.397347,-59.837173,22.785961,-104.49683,-15.177509
45.299999,27,-11.320127,12.16074,-35.154739,12.514485,-60.436829,22.99659,-105.50932,-15.364341
45.400002,27,-11.426697,12.27491,-35.485081,12.631685,-61.036514,23.207325,-106.52203,-15.55099
45.5,27,-11.533262,12.389104,-35.81546,12.748936,-61.636173,23.418148,-107.5349,-15.737446
45.599998,27,-11.639826,12.503325,-36.145893,12.86624,-62.235828,23.629063,-108.54794,-15.923718
45.700001,27,-11.746395,12.617578,-36.476395,12.983603,-62.835514,23.840075,-109.5612,-16.109823
45.799999,27,-11.85296,12.731852,-36.806931,13.101011,-63.435169,24.051167,-110.57458,-16.295748
45.900002,27,-11.959529,12.846156,-37.137531,13.218474,-64.034851,24.262352,-111.58819,-16.481516
46,27,-12.066093,12.960481,-37.46817,13.335982,-64.634514,24.473614,-112.60191,-16.667112
46.099998,27,-12.172658,13.07483,-37.798855,13.453537,-65.234169,24.684956,-113.6158,-16.852551
46.200001,27,-12.279226,13.189205,-38.129593,13.571142,-65.833847,24.896381,-114.62986,-17.037838
46.299999,27,-12.385791,13.303601,-38.460369,13.688787,-66.43351,25.10788,-115.64405,-17.222969
46.400002,27,-12.49236,13.418023,-38.791203,13.806482,-67.033195,25.31946,-116.65842,-17.407963
46.5,27,-12.598925,13.532463,-39.122066,13.924215,-67.632851,25.531105,-117.6729,-17.592804
46.599998,27,-12.70549,13.646924,-39.452969,14.041989,-68.232513,25.742823,-118.68752,-17.777508
46.700001,27,-12.812057,13.761408,-39.783924,14.159807,-68.832191,25.954615,-119.7023,-17.962078
46.799999,27,-12.918623,13.87591,-40.114906,14.277661,-69.431847,26.16647,-120.71719,-18.146511
46.900002,27,-13.025191,13.990436,-40.445942,14.395558,-70.031532,26.378399,-121.73225,-18.330822
47,27,-13.131757,14.104977,-40.777004,14.513489,-70.631195,26.590384,-122.74739,-18.514997
